公司简称,变动数量(万股),占总股本比例,变动后持股总数(万股),变动后占总股本比例,涨跌幅
普利特,2993.9533,1.0699,721.36,0.29666666666666663,-0.5822413793103449
普洛药业,39881.4158,25.8828,517588.07029999996,12.402777777777779,-3.74875
普莱柯,11205.5144,34.6811,107054.7632,6.937916666666666,-0.5447058823529412
普路通,2442.5678000000003,6.5394,88138.9764,5.244222222222223,-1.3622222222222222
普邦股份,11146.2083,4.1246,29391.8448,0.5985714285714286,-0.27935483870967737
普门科技,1272.2884,3.0132000000000003,23865.232799999998,7.0675,0.08625
景峰医药,10098.6331,17.4445,336459.5935,12.843015873015874,1.4728571428571426
景旺电子,2750.6594999999998,4.4159999999999995,345219.05909999995,23.400000000000002,1.32
晶华新材,325.45,2.5711000000000004,5132.79,5.06875,1.40125
晶方科技,18733.7577,71.489,187004.5409,7.096170212765957,1.6045744680851062
晶晨股份,8008.8093,19.4754,45987.466199999995,6.213333333333334,0.9088888888888889
晶澳科技,17759.4246,61.6487,34797.1524,6.938,-0.9204545454545454
晶瑞股份,5871.8407,35.2349,82825.7898,2.425550847457627,10.561074380165287
晶科科技,2765.5,0.9998,29818.9,10.78,0.81
智云股份,7594.1465,20.7134,37671.5485,2.779148936170213,0.4570909090909091
智光电气,9023.4532,4.7684,46629.825600000004,1.4338636363636363,-0.9090909090909093
智动力,5573.9565,26.923,105636.8293,4.595225225225225,-0.28405405405405404
智度股份,34513.9429,30.7421,3398022.6516,21.581496062992127,2.6763779527559057
智慧农业,56684.97,9.3463,221393.3074,5.777777777777778,-1.9691176470588232
智能自控,1194.2939999999999,3.5903,20266.52,6.0920000000000005,-0.5389999999999999
智飞生物,64484.9774,39.6698,979292.4882,7.46390243902439,-3.163292682926829
曙光股份,6142.1988,8.1616,60069.17,13.815714285714288,-0.6460000000000001
曲江文旅,919.21,5.1209,178109.93459999998,52.22210526315789,-0.17157894736842105
曲美家居,10602.48,10.8,5301.24,3.6,-1.57
有研新材,27929.9086,34.8537,862839.5668,29.89815789473684,2.145
朗姿股份,9774.0,25.4722,21019.079999999998,1.5641176470588236,1.2623684210526314
朗新科技,31586.7682,33.4262,257394.4035,3.0089080459770114,-0.793913043478261
朗源股份,47330.61,100.4854,265347.7,8.287082352941177,-1.5604411764705883
朗玛信息,1860.8667,7.54,197657.8512,5.674351851851852,0.7487719298245614
朗科智能,6044.3802000000005,32.1686,127407.7206,4.116305220883534,-1.296826923076923
朗科科技,12446.8091,86.1861,100859.8859,8.296263736263736,9.41621052631579
朗进科技,1560.0,16.8489,18297.18,3.118636363636363,0.68
朗迪集团,1219.4,6.5713,13481.312000000002,6.604545454545455,0.3281818181818182
木林森,26480.4079,10.7549,253146.4275,8.09125,-0.009473684210526278
未名医药,25044.8966,58.103699999999996,781921.2465,6.860189573459715,-3.151943127962085
未来股份,25433.884,53.9051,333744.1053,20.721052631578946,-2.2794
本钢板材,85627.9899,25.3336,26402651.067,72.71580357142857,-0.2459821428571427
机器人,1500.0,5.0394,76465.0728,28.543333333333333,1.0233333333333332
杉杉股份,6802.1223,6.222,116729.38889999999,9.21,-3.53
来伊份,7341.8008,21.9826,267273.39639999997,31.51192307692308,-0.9217241379310344
杭叉集团,280.0,0.3232,154697.984,44.64,-0.40750000000000014
杭州园林,413.158,3.2268,136012.306,6.362634730538922,-2.278562874251497
杭州解百,2705.3538,3.7834,164226.6106,28.70875,-1.8800000000000001
杭州银行,23253.1313,4.2374,973958.7704,7.205384615384616,-3.3106896551724136
杭州高新,7240.0916,57.4932,92799.6692,3.510424528301887,-0.135906976744186
杭氧股份,17724.9084,18.8635,661376.4865,16.082765957446806,-2.2272340425531914
杭电股份,8011.5262,8.546199999999999,19320.03,2.0246666666666666,-0.14315789473684204
杭萧钢构,3038.6672,1.6216,3822.029,0.43999999999999995,-1.07625
杭钢股份,4745.6693,1.9519,1990172.142,13.898490566037736,-0.6512844036697248
杭锅股份,4400.0,10.9859,599530.47,42.76657142857143,0.7971428571428569
杭齿前进,9091.8124,22.7184,211485.6862,6.292738095238096,-0.33726190476190476
杰克股份,10282.5528,25.707,85811.9114,3.1903174603174604,0.19581081081081075
杰恩设计,1160.3384,10.9646,14765.6143,2.4039655172413794,0.23724137931034486
杰普特,1936.4995,20.9697,12534.8561,3.310243902439024,2.098048780487805
杰瑞股份,11101.1411,11.442599999999999,461881.4084,7.904590163934427,1.8118461538461539
杰赛科技,7069.0094,14.8811,100772.84,4.402826086956522,0.5332608695652175
松发股份,1048.4603,11.86,1144.4603,1.8499999999999999,-0.13571428571428576
松芝股份,3281.3789,11.535,5158.9239,0.8153333333333334,-0.5239999999999999
林洋能源,4843.3162999999995,6.5688,1493243.6463,32.43171428571429,-3.734
林海股份,9081.7343,0.0,0.0,,0.10273972602739725
柘中股份,1899.6439999999998,4.2999,118653.88199999998,9.596428571428572,-1.8507142857142858
柯利达,12426.5383,20.1501,13712.078,2.674166666666667,-0.25133333333333335
柳化股份,13231.5575,20.6202,64487.8919,10.093125,2.242
柳药股份,4942.4852,10.081900000000001,12629.0332,1.614242424242424,-0.625945945945946
标准股份,4295.3122,12.4052,139769.4456,21.260526315789473,0.20315789473684207
栖霞建设,6192.471,5.8969,417402.0019,30.578461538461536,-0.10615384615384611
株冶集团,11584.9475,21.973300000000002,69445.82250000001,10.972500000000002,0.6083333333333333
格力地产,19777.910200000002,2.1209,677769.778,27.924666666666667,-1.2836666666666663
格力电器,32787.0051,7.2105,837240.8724,5.75,-0.1830769230769231
格尔软件,1190.5092,10.1112,17791.0004,4.897272727272727,-0.10393939393939393
格林美,37991.5086,40.5274,196445.9015,5.357441860465117,-3.349574468085106
桂东电力,1279.8398,4.6376,57210.092000000004,34.553333333333335,-0.9899999999999999
桂冠电力,161995.9501,20.6759,3394978.951,9.068235294117647,0.1951282051282051
桂发祥,9107.5692,42.6836,107396.08959999999,9.893207547169812,0.23360655737704922
桂林三金,1202.19,2.037,109403.79000000001,61.79,-0.05000000000000001
桂林旅游,1.22,0.0,1.22,0.0,-1.345
桃李面包,16526.7506,25.5205,159923.2265,4.8929629629629625,-2.1027272727272726
桐昆股份,23080.0,11.935599999999999,41880.0,5.43375,-1.1454545454545455
梅安森,2739.8282,12.3665,9276.788199999999,1.5241666666666667,0.5420512820512821
梅花生物,130904.7483,39.674,651393.0201,5.514736842105263,-0.8552272727272728
梅轮电梯,180.0,0.29309999999999997,4515.0,4.9,0.12333333333333331
梅雁吉祥,153367.9691,67.0996,262022.8104,3.6323684210526315,-0.6667441860465116
梦洁股份,5267.9676,6.8933,490345.2168,13.125510204081632,-0.0796825396825397
梦百合,2262.0,6.6324,18732.8439,3.05,-0.010000000000000009
梦网科技,23549.835,29.9027,1658658.7741,5.139572864321608,2.4216864608076007
棒杰股份,9923.0907,21.5856,268633.9653,9.740499999999999,-0.2300000000000001
棕榈股份,43115.431599999996,32.465,255007.5029,5.171803278688525,-0.4271641791044776
森特股份,7588.03,15.8063,182248.77,13.09103448275862,-2.649655172413793
森远股份,10997.018,22.711100000000002,6011416.2298,38.91742946708464,0.2169592476489029
森霸传感,1585.3654,11.3171,137162.9147,27.86894736842105,0.38052631578947366
森马服饰,6802.7619,2.2055,86646.3509,2.9172727272727275,-1.6741666666666666
楚天科技,3754.4777,9.1481,660060.6392,18.492236842105264,-0.8502564102564102
楚天高速,14715.8157,9.9426,65089.4964,2.174,-0.47450000000000003
楚江新材,29703.0258,16.7764,613497.0867,4.310092592592593,0.38622807017543853
榕基软件,3747.5306,6.0048,4307.9006,0.6272727272727273,0.15090909090909088
模塑科技,3622.276,4.5195,217995.4959,12.781904761904762,-0.32999999999999996
横店东磁,48109.8721,27.3543,166489.5373,7.839333333333333,-1.8347058823529412
欢瑞世纪,426.06,1.0391000000000001,12393.2006,0.7684615384615385,0.8485365853658536
欣旺达,39413.2966,27.0837,460349.6469,6.9591379310344825,-3.73875
欣锐科技,2192.9958,18.5467,33068.8935,3.799868421052632,1.4494736842105262
欣龙控股,26041.529,35.7731,106202.649,4.922272727272728,-0.7559574468085106
欧亚集团,8707.956,54.7335,31246.7389,8.183333333333334,3.7025
欧普康视,4418.5458,18.0713,82405.9743,5.616538461538462,0.21749999999999997
欧比特,25028.4077,67.6851,146538.2952,3.702083333333334,-0.007187500000000009
欧派家居,52.1713,0.096,135.63049999999998,0.009000000000000001,-2.5396875000000003
欧菲光,81815.4499,35.1042,688923.3198,3.0115094339622646,0.09905511811023619
歌力思,2505.7227,9.5567,238328.1957,19.33105263157895,-0.33210526315789474
歌华有线,1335.5088,0.9594,104170.5984,37.42,3.105
歌尔股份,52328.6167,16.2171,275521.0521,4.649473684210527,-0.437608695652174
正业科技,7382.1076,28.4019,1142418.0542,20.564969696969698,-0.3567058823529411
正丹股份,11401.4,24.360500000000002,1214402.119,4.349019607843137,-0.07694444444444454
正元智慧,867.335,6.8442,17089.883,4.816428571428571,0.05535714285714286
正泰电器,52493.6812,17.2734,1277138.3787,21.69324324324324,-1.9476756756756757
正海生物,6826.8578,68.7437,272562.3429,6.93145933014354,-1.7443764705882354
正海磁材,11570.6426,9.010200000000001,369835.99179999996,14.540645161290323,-1.96475
正源股份,13239.056700000001,8.7703,387003.3624,8.83448275862069,1.9600000000000002
正虹科技,6041.0804,19.1042,44929.4488,3.5855319148936173,-0.4372
正裕工业,3525.4563,15.2651,7564.2627,2.4805,-1.2730434782608695
正邦科技,12948.289,3.5369,226059.462,1.6097826086956522,-2.7432608695652174
步步高,14224.7309,18.1241,152708.4264,3.1108333333333333,0.606
武汉凡谷,12844.8121,18.0433,184458.7687,7.136,1.6374000000000002
武汉控股,10441.5048,14.7154,88737.7248,25.012,-0.034000000000000016
武进不锈,7681.1481,27.2664,464783.5506,9.016686390532543,-0.520887573964497
毅昌股份,29021.898,72.3744,577526.828,11.430317460317461,1.8953968253968256
每日互动,2720.0,6.7981,60220.3047,8.854117647058825,0.7082352941176471
比亚迪,16787.958,4.0472,1473228.0693,5.404,-0.7106862745098038
比音勒芬,6137.285,10.7475,4587.719999999999,1.816923076923077,-0.34526315789473677
民丰特纸,13753.7114,30.4619,455134.3621,29.44431818181818,-0.7545098039215687
民德电子,1429.809,11.6005,36092.291,5.682941176470588,6.289718309859155
民生银行,1542701.7533,41.5668,5334802.7713,2.4855932203389832,-0.7578461538461538
水发燃气,2111.06,5.2895,49257.8482,13.75,1.3233333333333333
水晶光电,10721.0974,17.5439,172017.6681,12.09551724137931,-1.4045945945945946
水羊股份,5109.4492,13.3001,445489.6754,3.457665706051873,1.8673487031700287
永东股份,2694.61,7.1896,44727.615,10.570666666666666,-2.4546666666666668
永兴材料,5460.127,13.8075,4688.4183,1.6233333333333333,-2.1523076923076925
永冠新材,646.978,3.88,646.978,1.94,-1.25
永创智能,2472.9577,5.2917000000000005,9070.9344,3.3000000000000003,-1.1744444444444442
永利股份,1746.8586,10.7968,28975.0376,4.161794871794872,-0.6497435897435897
永吉股份,10218.1,24.3275,273637.49,12.040555555555555,-0.10851851851851846
永和智控,7766.6964,16.4248,20906.5536,2.752105263157895,2.601976744186046
永太科技,10360.1841,11.8975,161133.2458,3.0961290322580646,-2.70015625
永安药业,7786.5312,39.2468,24968.6976,3.391794871794872,4.394285714285714
永安行,1520.3328000000001,10.1233,11200.6012,5.06923076923077,0.7753846153846152
永新光学,523.8000000000001,4.7385,3300.3576,2.4975,-0.20666666666666667
永新股份,44990.1388,117.5388,208955.1393,3.269550561797753,-0.48235294117647054
永泰能源,419098.65869999997,37.5787,8256403.5441,11.777260273972603,0.09048780487804889
永清环保,3075.24,4.7718,1163325.3719,62.243448275862065,-0.4151724137931035
永福股份,7366.0697,35.7476,96060.1492,3.3364457831325303,-2.1382183908045977
永艺股份,907.5192,3.0,13858.1058,15.270000000000001,-0.24
永贵电器,4530.4075,12.7942,33450.4075,7.4569230769230765,0.3576923076923077
永辉超市,232846.0534,43.0179,735026.4251,2.788266666666667,-0.7524
永高股份,22651.008,13.7534,29546.8672,1.1025,-0.715
永鼎股份,13443.0604,11.5052,263630.3713,13.543125,0.19578947368421046
汇中股份,279.0,2.1783,7304.1142,4.762,-0.575
汇川技术,2669.944,4.3444,100212.9608,10.703846153846154,-1.0615384615384615
汇洁股份,3.6799999999999997,0.0,7.2,0.0,-0.9550000000000001
汇源通信,20146.1479,89.9102,78413.9971,3.824433962264151,-0.3434426229508197
汇纳科技,2878.7083000000002,27.2329,27541.467,8.10125,-1.3728125000000002
汇通能源,4758.7474,32.3109,73199.3657,10.571489361702127,0.3923404255319149
汇金科技,2571.7142,15.9555,20361.3369,2.621,0.9044186046511627
汇金股份,32240.2629,59.1078,941807.1445,7.09991967871486,1.047953667953668
汇金通,2227.36,11.121,16260.076,3.0233333333333334,-0.3680555555555556
汇顶科技,20137.316899999998,44.1219,273974.5071,7.061058823529411,2.9071764705882353
汇鸿集团,29549.9521,13.1762,367805.84760000004,2.3424285714285715,-0.23014285714285718
汉商集团,9195.3857,36.4121,383626.0191,16.27096296296296,-1.7595833333333333
汉威科技,1378.3872,4.486,4093.1592,0.998,-1.8511764705882352
汉宇集团,5084.503,16.0832,503231.751,13.266060606060606,-1.2348484848484849
汉得信息,8215.1856,12.97,29913.8139,3.1952941176470584,-0.3343243243243244
汉森制药,7631.4555,26.6788,68922.4706,8.827,-0.39366666666666666
汉王科技,3793.234,12.5892,9648.7382,3.218571428571429,-0.97
汉缆股份,121310.87999999999,53.1377,3051372.086,63.986060606060605,-1.6791666666666665
汉邦高科,2082.88,14.0563,15045.0888,2.203777777777778,-0.37022222222222223
汉钟精机,2200.0,5.1658,189490.9694,32.07555555555555,1.6911111111111112
汉马科技,22171.0926,23.7284,96759.74309999999,5.6164516129032265,-4.184054054054054
江中药业,711.133,2.3348,65156.787,42.501999999999995,-0.812
江丰电子,3165.5834,14.3219,159442.2059,5.145428571428572,2.652357142857143
江化微,1352.5161,10.2495,10804.6392,4.803333333333333,4.136666666666667
江南化工,15150.38,32.1885,156977.1851,9.204651162790698,-1.1993617021276595
江南水务,11202.061,18.8992,122044.9689,5.2025,-0.21115384615384616
江山欧派,2787.5956,34.5036,19101.9967,3.752857142857143,0.11777777777777776
江山股份,5067.6035,14.118,180103.4645,22.508709677419354,-1.8847058823529412
江河集团,21487.9656,18.7552,29370.5856,0.9214285714285714,-1.0799999999999998
江泉实业,2960.306,5.7953,63503.612,4.9643999999999995,1.5304000000000002
江海股份,4057.36,5.0776,193643.8344,9.41423076923077,-1.541153846153846
江淮汽车,22407.476599999998,12.2062,1400190.2185,18.19022222222222,-4.037111111111111
江特电机,5532.7374,6.6312,26524.786799999998,1.6446666666666665,0.08326530612244891
江苏北人,1241.3,10.575,12359.4166,4.787272727272727,0.9381818181818182
江苏吴中,30.33,0.0206,56.05,0.002777777777777778,-0.9105555555555556
江苏国信,28977.524100000002,29.3535,5564566.7345,48.03285714285715,-0.7831428571428571
江苏国泰,4523.72,12.4178,35332.8204,4.1925,-3.7487500000000002
江苏有线,77371.2989,15.5884,1369827.523,8.226285714285714,0.18228571428571427
江苏神通,42319.4345,97.7397,390894.9242,6.506472483221477,0.4920496894409937
江苏租赁,45032.9919,15.0792,429734.4987,4.796,-0.48666666666666664
江苏索普,4806.8924,15.6047,636223.4849,59.022,0.5675471698113207
江苏舜天,97.822,0.224,43655.671,49.97,-0.18999999999999997
江苏银行,300725.1837,19.5832,2017780.1526,1.2520863309352517,-2.4513173652694613
江苏阳光,69508.5973,30.2348,789261.8663999999,9.031632653061225,-0.7070909090909091
江西铜业,9216.719,2.6618,270633.146,39.08,0.905
江阴银行,872.6972999999999,0.48810000000000003,23408.9853,1.47,-0.51
江龙船艇,1307.2995,6.4491,6268.6873000000005,3.092,-0.10100000000000002
汤臣倍健,3828.3112,1.9505000000000001,16717.1946,0.78,-0.5700000000000001
沃尔德,2156.0792,26.9324,759.8008,1.185,1.0675000000000001
沃尔核材,72148.2448,54.0586,834794.0682,7.70953488372093,1.4293406593406592
沃格光电,130.2,0.2031,3614.9856,6.37,0.8333333333333333
沃森生物,99600.6099,70.7477,1763147.4038,3.928338028169014,-0.4988421052631579
沃特股份,2495.5655,21.134,195043.4215,7.492760180995475,1.2828054298642535
沙河股份,11550.4608,57.2292,111817.7506,4.950178571428571,-0.5026785714285714
沙钢股份,62973.7492,28.5268,714711.3714000001,6.4772,-1.3924528301886792
沧州大化,4800.54,16.3128,83578.776,35.512499999999996,-0.08249999999999999
沧州明珠,3924.89,2.7762,57538.566,2.1363157894736844,-2.4857894736842105
沪电股份,74381.3037,44.9931,3361285.418,10.387196261682243,4.330552995391705
河化股份,12.19,0.0,0.0,,-3.572857142857143
河钢股份,125933.1147,11.856200000000001,1691651.4773,13.275833333333333,-0.1725
河钢资源,28647.103900000002,43.0668,618977.2015,6.01971098265896,0.3142307692307692
泉峰汽车,1125.58,5.5832,16901.5585,5.5906666666666665,-1.3373333333333335
泉阳泉,9104.0322,19.2824,106110.4126,11.80782608695652,-1.298695652173913
法兰泰克,4400.0076,18.168,12051.3255,3.1733333333333333,-1.8956521739130432
法尔胜,14279.3058,37.4218,27516.2131,1.42078431372549,2.028974358974359
法拉电子,5344.7474,23.752499999999998,65535.0816,8.565882352941177,1.2397058823529412
泛微网络,3732.1598,34.5483,28349.9459,3.079859154929577,0.7753246753246754
泛海控股,3014.91,0.5775,3200311.7172000003,51.324999999999996,-1.53
泰和新材,4041.8854,7.9379,94453.8796,30.925,-0.7983333333333333
泰嘉股份,960.4029,6.7776,46974.5413,4.542328767123287,-2.0756164383561644
泰尔股份,15289.3318,19.6966,9184.293,1.173478260869565,0.25548387096774194
泰晶科技,701.4739999999999,5.7195,7745.832,3.924615384615385,-0.41076923076923083
泰格医药,19794.2425,40.829,25546.7205,2.078039215686274,0.8298245614035087
泰永长征,1984.9549,13.5245,136755.2447,10.88103896103896,0.09831168831168832
泰瑞机器,166.38,0.6234000000000001,12155.7213,5.0633333333333335,-0.4166666666666667
泰禾智能,300.58799999999997,2.0193000000000003,2710.56,6.07,0.4233333333333335
